shot_id1,player1,stroke_type1,spin_type1,shot_id2,player2,stroke_type2,spin_type2,dtw_distance
rafael_nadal_fh_ts_29,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,105.39574520219935
rafael_nadal_fh_ts_74,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,105.45670926072025
rafael_nadal_fh_ts_20,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,105.47777993641567
rafael_nadal_fh_ts_69,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,105.52847975950617
rafael_nadal_fh_ts_41,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,105.64654986188405
rafael_nadal_fh_ts_62,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,105.6871508587846
novak_djokovic_fh_ts_03,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,105.71543146383162
rafael_nadal_fh_ts_80,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,105.8619719364266
rafael_nadal_fh_ts_76,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,105.88870719204513
rafael_nadal_fh_ts_08,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,106.05991277412375
novak_djokovic_fh_ts_13,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,106.13416240740145
rafael_nadal_fh_ts_62,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,106.25776894691128
rafael_nadal_fh_ts_22,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,106.40771395553583
rafael_nadal_fh_ts_67,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,106.46579867009027
rafael_nadal_fh_ts_20,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,106.48508270530822
carlos_alcaraz_fh_ts_05,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,106.54197029351197
rafael_nadal_fh_ts_22,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,106.58213324846007
rafael_nadal_fh_ts_72,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,106.59972576483823
rafael_nadal_fh_ts_16,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,106.68474946663095
rafael_nadal_fh_ts_63,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,106.6883511189844
rafael_nadal_fh_ts_21,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,106.91352035139326
rafael_nadal_fh_ts_74,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.01282386940396
rafael_nadal_fh_ts_48,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,107.14969785278312
carlos_alcaraz_fh_ts_01,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,107.35418896784029
rafael_nadal_fh_ts_64,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.45033988550603
rafael_nadal_fh_ts_17,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,107.48630385101055
rafael_nadal_fh_ts_42,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.49170100985124
rafael_nadal_fh_ts_08,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.54243607306982
rafael_nadal_fh_ts_21,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.54290628277982
rafael_nadal_fh_ts_82,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.56101709651276
rafael_nadal_fh_ts_67,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,107.88254732307682
rafael_nadal_fh_ts_16,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,108.25590047542238
rafael_nadal_fh_ts_53,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,108.3604956023388
rafael_nadal_fh_ts_24,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,108.78329580105061
rafael_nadal_fh_ts_50,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,108.8991627010927
carlos_alcaraz_fh_ts_18,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,108.96340967451367
rafael_nadal_fh_ts_76,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,109.01449815096467
rafael_nadal_fh_ts_89,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,109.35635529162671
rafael_nadal_fh_ts_44,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,109.39257485743866
rafael_nadal_fh_ts_28,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,109.47015022505337
rafael_nadal_fh_ts_54,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,109.52878878012363
rafael_nadal_fh_ts_66,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,109.67351559672979
rafael_nadal_fh_ts_31,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,109.8244783955446
rafael_nadal_fh_ts_50,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,109.88862082891474
novak_djokovic_fh_ts_15,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.13050034252939
carlos_alcaraz_fh_ts_05,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.14066557942728
rafael_nadal_fh_ts_18,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,110.15714762843818
rafael_nadal_fh_ts_45,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.46080829413451
rafael_nadal_fh_ts_73,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.46791273237181
rafael_nadal_fh_ts_37,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,110.49039184612302
rafael_nadal_fh_ts_58,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.69140601510928
rafael_nadal_fh_ts_81,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.89487908673924
rafael_nadal_fh_ts_12,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,110.90228982874571
rafael_nadal_fh_ts_65,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,111.08020234194444
rafael_nadal_fh_ts_05,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,111.09820069468867
rafael_nadal_fh_ts_53,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,111.4393959950341
rafael_nadal_fh_ts_18,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,111.59110456381197
rafael_nadal_fh_ts_46,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,111.61167007912104
rafael_nadal_fh_ts_10,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,111.64455057019146
rafael_nadal_fh_ts_10,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,111.64715091694985
novak_djokovic_fh_ts_01,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,111.65030449930133
rafael_nadal_fh_ts_89,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,111.8836946903133
novak_djokovic_fh_ts_15,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,111.89660769466539
carlos_alcaraz_fh_ts_03,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,111.9853929669232
rafael_nadal_fh_ts_52,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.03489045750803
rafael_nadal_fh_ts_88,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.08553457992967
novak_djokovic_fh_ts_06,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,112.22528065769548
rafael_nadal_fh_ts_66,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.25539154997242
rafael_nadal_fh_ts_39,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,112.35604062101262
rafael_nadal_fh_ts_61,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,112.35653635672894
rafael_nadal_fh_ts_61,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.4290330406464
rafael_nadal_fh_ts_15,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,112.46230597474484
rafael_nadal_fh_ts_51,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,112.5114424132643
rafael_nadal_fh_ts_80,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.62379663397854
novak_djokovic_fh_ts_07,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,112.88359144212166
rafael_nadal_fh_ts_13,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,112.90846283864092
rafael_nadal_fh_ts_81,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.94928979689735
rafael_nadal_fh_ts_59,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,112.9813475190411
rafael_nadal_fh_ts_58,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,112.99744249663453
rafael_nadal_fh_ts_25,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.02933902836251
rafael_nadal_fh_ts_33,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.09244059121657
carlos_alcaraz_fh_ts_21,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,113.1478414045516
rafael_nadal_fh_ts_02,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,113.23137091139563
rafael_nadal_fh_ts_63,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.2815633300296
rafael_nadal_fh_ts_36,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,113.33971090292347
rafael_nadal_fh_ts_43,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.47894027855001
rafael_nadal_fh_ts_46,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.61385627812868
rafael_nadal_fh_ts_37,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.72881182845616
rafael_nadal_fh_ts_24,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.8704461513047
carlos_alcaraz_fh_ts_06,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,113.8840643774473
carlos_alcaraz_fh_ts_13,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,113.88846334302366
carlos_alcaraz_fh_ts_10,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,114.04150915684612
rafael_nadal_fh_ts_87,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,114.30561351326203
rafael_nadal_fh_ts_41,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,114.30874392594914
rafael_nadal_fh_ts_87,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,114.38896748211423
rafael_nadal_fh_ts_47,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,114.8045269185416
rafael_nadal_fh_ts_04,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,114.95659105516899
rafael_nadal_fh_ts_55,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,115.17343988929537
rafael_nadal_fh_ts_57,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,115.2382836062535
rafael_nadal_fh_ts_75,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,115.23877890889972
rafael_nadal_fh_ts_60,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,115.26914275139133
rafael_nadal_fh_ts_36,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,115.49241160890983
rafael_nadal_fh_ts_23,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,115.6577123033056
rafael_nadal_fh_ts_77,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,115.79661860277105
carlos_alcaraz_fh_ts_21,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,115.8108894291269
rafael_nadal_fh_ts_79,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,115.83663695440059
rafael_nadal_fh_ts_42,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,115.9710506977475
rafael_nadal_fh_ts_38,Rafael Nadal,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,116.39312564107618
rafael_nadal_fh_ts_44,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,116.40308448133553
novak_djokovic_fh_ts_12,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,116.42270882882583
carlos_alcaraz_fh_ts_19,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,116.62692989962414
rafael_nadal_fh_ts_26,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,116.71161238272333
rafael_nadal_fh_ts_77,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,116.75077877102032
rafael_nadal_fh_ts_19,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,116.84209702277734
roger_federer_fh_ts_25,Roger Federer,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,116.89846986581722
rafael_nadal_fh_ts_09,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,116.98695051845311
rafael_nadal_fh_ts_25,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,117.15125982517378
carlos_alcaraz_fh_ts_15,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,117.19306680359435
rafael_nadal_fh_ts_82,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,117.30876609245335
rafael_nadal_fh_ts_12,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,117.31069638280738
rafael_nadal_fh_ts_34,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,117.37398379004182
rafael_nadal_fh_ts_52,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,117.79455247323975
carlos_alcaraz_fh_ts_11,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,117.85479529269986
rafael_nadal_fh_ts_04,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,117.88258181806312
rafael_nadal_fh_ts_35,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,118.2860570466117
rafael_nadal_fh_ts_14,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,118.36406005687238
rafael_nadal_fh_ts_28,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,118.5623379444771
carlos_alcaraz_fh_ts_09,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,118.61993969047121
rafael_nadal_fh_ts_65,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,118.62061142613655
rafael_nadal_fh_ts_15,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,118.74286809247059
rafael_nadal_fh_ts_59,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,119.29255005421756
carlos_alcaraz_fh_ts_07,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,119.32645718324352
carlos_alcaraz_fh_ts_17,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,119.37321778009262
rafael_nadal_fh_ts_79,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,119.4713273759289
rafael_nadal_fh_ts_71,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,119.50596678663506
novak_djokovic_fh_ts_10,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,119.5141176656013
rafael_nadal_fh_ts_71,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,119.65105959878457
rafael_nadal_fh_ts_69,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,119.93612101471948
rafael_nadal_fh_ts_43,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,120.04313869845208
rafael_nadal_fh_ts_02,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,120.04807671228438
carlos_alcaraz_fh_ts_02,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,120.0938366884891
rafael_nadal_fh_ts_17,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,120.24871042276528
rafael_nadal_fh_ts_27,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,120.30058063101427
rafael_nadal_fh_ts_45,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,120.39212777506027
rafael_nadal_fh_ts_26,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,120.40735706120111
novak_djokovic_fh_ts_14,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,120.46860899586585
rafael_nadal_fh_ts_39,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,120.51290644270034
rafael_nadal_fh_ts_27,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,121.12721964571068
rafael_nadal_fh_ts_83,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,121.35856874529603
carlos_alcaraz_fh_ts_05,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,121.36255532822362
rafael_nadal_fh_ts_68,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,121.53746136544915
rafael_nadal_fh_ts_84,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,121.62635122128259
rafael_nadal_fh_ts_01,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,121.6420568538033
rafael_nadal_fh_ts_35,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,121.75862488007962
rafael_nadal_fh_ts_83,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,121.91319222072994
carlos_alcaraz_fh_ts_14,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,122.0070338328657
rafael_nadal_fh_ts_30,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,122.20407275637183
rafael_nadal_fh_ts_13,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,122.26136344016582
rafael_nadal_fh_ts_68,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,122.29001490605643
novak_djokovic_fh_ts_15,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,122.48763107379114
carlos_alcaraz_fh_ts_09,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,123.6259829742401
rafael_nadal_fh_ts_30,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,123.71128055125011
carlos_alcaraz_fh_ts_12,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,123.84643809773708
rafael_nadal_fh_ts_54,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,123.90062953765512
rafael_nadal_fh_ts_51,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,123.91414258605616
novak_djokovic_fh_ts_13,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,124.04357219160656
rafael_nadal_fh_ts_23,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,124.14720773688136
rafael_nadal_fh_ts_57,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,124.39123811662343
carlos_alcaraz_fh_ts_01,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,124.39532211350901
rafael_nadal_fh_ts_40,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,124.8624819922261
carlos_alcaraz_fh_ts_18,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,125.30113814668766
carlos_alcaraz_fh_ts_16,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,126.01411496532252
rafael_nadal_fh_ts_55,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,126.1525527913274
rafael_nadal_fh_ts_03,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,126.85937806377017
